   Tempo       Sensor1    Sensor2    Sensor3    Sensor4    Sensor5    Sensor6    Sensor7    Sensor8    Sensor9  
   0089790       225        236        211        246        248        214        240        222        224 
   0089891       224        236        211        246        248        214        240        222        224 
   0089992       224        236        211        246        248        214        240        222        224 
   0090092       225        236        211        246        248        214        240        222        224 
   0090193       225        236        211        246        248        212        240        222        224 
   0090294       224        236        211        246        248        212        240        222        224 
   0090396       225        236        211        246        248        212        240        222        224 
   0090497       224        236        211        246        248        212        240        222        224 
   0090598       225        236        211        246        248        212        240        222        224 
   0090699       225        235        211        246        248        214        240        222        224 
   0090800       225        236        211        246        248        212        240        222        224 
   0090901       225        236        211        246        248        212        240        222        224 
   0091002       224        236        211        246        248        212        240        224        224 
   0091102       225        236        211        246        248        212        240        222        224 
   0091202       224        236        211        246        248        212        240        222        224 
   0091303       224        236        211        246        248        212        240        222        224 
   0091404       225        236        211        246        248        212        238        224        224 
   0091505       225        236        212        246        248        212        240        222        224 
   0091606       225        236        211        246        248        214        240        222        224 
   0091707       225        236        211        246        248        212        240        224        224 
   0091807       225        236        211        246        248        214        240        222        224 
   0091908       224        236        211        246        248        212        238        222        224 
   0092009       224        236        211        246        248        212        238        222        224 
   0092110       225        236        211        246        248        212        238        222        224 
   0092211       224        236        211        246        248        214        238        222        224 
   0092311       225        236        211        246        248        212        240        222        224 
   0092411       224        236        211        246        248        212        238        222        224 
   0092512       225        236        212        246        248        212        238        222        224 
   0092612       224        235        211        246        248        212        240        222        224 
   0092713       225        235        211        246        248        212        240        222        224 
   0092814       225        236        211        246        248        212        240        222        224 
   0092915       224        236        211        246        249        212        240        222        224 
   0093016       225        236        211        246        249        212        240        222        224 
   0093117       225        236        211        246        249        212        240        222        224 
   0093218       224        236        211        246        249        212        240        222        224 
   0093319       224        236        211        246        249        212        241        222        222 
   0093420       225        236        211        246        249        212        241        222        224 
   0093521       224        236        211        246        249        212        241        222        222 
   0093622       225        235        211        246        249        212        241        222        222 
   0093723       224        235        211        246        249        212        241        224        224 
   0093824       225        236        211        246        249        212        241        222        224 
   0093925       225        236        211        246        249        212        241        222        224 
   0094026       225        235        211        244        251        214        241        222        224 
   0094127       225        236        212        246        249        211        243        222        222 
   0094228       225        236        211        246        251        214        243        222        224 
   0094329       224        236        212        246        251        212        243        222        224 
   0094430       225        236        212        246        251        214        243        222        224 
   0094531       224        236        212        246        251        214        243        222        224 
   0094631       224        235        212        246        251        214        243        222        224 
   0094732       224        235        212        246        251        214        243        222        224 
   0094833       225        236        214        246        251        212        243        222        224 
   0094934       224        236        212        246        251        212        243        224        224 
   0095035       224        236        212        246        251        212        244        222        224 
   0095136       225        236        212        246        251        214        244        222        224 
   0095237       224        236        212        248        251        212        244        222        224 
   0095337       225        236        212        246        251        212        244        222        224 
   0095438       225        236        212        246        251        212        244        222        224 
   0095539       224        236        214        246        251        214        244        222        224 
   0095639       224        235        212        244        249        212        243        220        222 
   0095740       224        235        214        244        249        212        244        222        222 
   0095841       224        235        214        246        249        212        244        220        222 
   0095942       224        235        214        246        249        212        244        222        222 
   0096044       224        236        214        246        249        212        244        222        222 
   0096144       224        236        214        244        249        212        244        222        222 
   0096245       224        235        214        246        249        212        244        222        222 
   0096347       224        236        214        246        249        212        244        222        222 
   0096448       224        236        214        246        249        212        246        222        222 
   0096549       224        236        214        246        249        212        246        220        222 
   0096651       224        236        214        246        249        212        246        222        224 
   0096751       224        236        214        246        249        212        246        222        222 
   0096852       224        236        214        246        249        212        246        222        222 
   0096953       224        236        214        246        249        212        246        222        222 
   0097054       225        236        214        246        249        212        246        222        222 
   0097154       224        236        216        246        249        212        246        222        222 
   0097255       224        236        216        246        249        212        246        220        222 
   0097355       224        236        216        246        249        212        248        222        222 
   0097456       224        236        216        246        249        212        246        222        222 
   0097557       225        236        216        246        249        212        248        222        222 
   0097658       225        236        216        246        249        212        248        222        222 
   0097759       225        236        216        246        249        212        248        220        222 
   0097860       224        236        216        246        249        212        248        222        222 
   0097961       225        236        216        246        249        211        248        222        222 
   0098062       225        236        216        246        249        212        246        220        222 
   0098164       225        238        216        246        249        212        248        222        222 
   0098265       225        238        216        246        249        212        248        222        222 
   0098366       225        236        216        248        249        212        248        220        222 
   0098467       225        238        216        246        251        212        248        222        222 
   0098568       225        238        216        246        249        212        248        220        222 
   0098668       225        238        216        246        249        212        248        222        222 
   0098768       225        238        217        246        251        212        248        222        224 
   0098868       225        238        217        246        249        212        248        222        222 
   0098969       225        238        217        246        249        212        248        222        222 
   0099070       225        238        217        246        251        212        248        222        222 
   0099171       225        238        217        246        251        212        249        222        222 
   0099272       225        238        217        248        251        212        249        222        224 
   0099374       225        238        217        248        251        212        249        222        222 
   0099475       225        238        217        248        251        212        249        222        222 
   0099576       225        238        217        246        251        212        248        220        224 
   0099676       225        238        217        248        251        212        249        222        224 
   0099776       225        238        217        248        251        212        249        222        222 
   0099877       225        238        217        248        249        212        249        220        224 
   0099978       225        238        217        248        251        214        249        222        224 
   0100078       225        238        217        248        251        212        249        222        224 
   0100179       225        240        217        248        251        212        249        222        222 
   0100279       225        238        217        248        251        212        249        220        222 
   0100380       225        238        217        248        251        212        251        220        224 
   0100481       225        240        217        248        251        214        251        222        224 
   0100582       225        238        217        246        249        212        249        220        222 
   0100683       224        238        217        246        249        212        249        220        222 
   0100784       225        238        217        248        251        214        249        220        224 
   0100885       225        240        217        248        251        212        251        220        224 
   0100986       225        238        217        248        251        212        251        219        224 
   0101087       225        240        217        248        251        212        248        220        224 
   0101188       225        240        217        248        251        212        251        220        224 
   0101289       225        240        217        246        251        212        251        222        224 
   0101390       225        240        217        248        251        212        251        220        222 
   0101491       225        238        217        248        249        212        252        220        224 
   0101592       225        238        217        248        249        212        251        220        224 
   0101693       225        240        217        248        251        212        251        220        224 
   0101794       225        240        217        248        251        214        251        220        224 
   0101895       225        240        217        248        251        212        251        220        224 
   0101996       225        240        217        248        251        212        251        220        224 
   0102097       225        240        217        248        251        212        251        220        224 
   0102198       225        240        217        248        251        212        251        220        224 
   0102299       225        240        217        248        251        212        251        220        224 
   0102400       225        240        217        248        251        212        251        220        224 
   0102500       225        241        217        248        251        212        251        220        224 
   0102601       225        241        217        248        251        212        251        220        224 
   0102702       225        240        217        248        251        212        252        220        224 
   0102803       225        241        217        248        251        212        252        220        224 
   0102903       225        241        217        248        251        212        252        220        224 
   0103004       225        241        217        248        251        212        252        220        224 
   0103105       225        241        217        248        251        212        252        220        224 
   0103206       225        241        217        248        251        212        254        220        224 
   0103307       227        241        217        248        251        212        252        220        224 
   0103408       227        241        217        248        251        214        252        222        224 
   0103509       227        241        217        248        251        214        252        220        224 
   0103610       225        241        217        248        251        214        252        220        224 
   0103710       227        241        217        248        251        214        252        220        224 
   0103811       227        241        217        246        251        212        252        220        224 
   0103912       225        241        217        248        251        212        252        220        224 
   0104013       225        241        217        248        251        212        252        220        224 
   0104114       225        241        217        248        251        212        254        222        224 
   0104215       227        241        217        248        251        214        252        220        224 
   0104315       227        241        217        248        251        212        254        222        224 
   0104416       227        241        217        248        251        212        254        220        224 
   0104517       227        241        217        248        251        212        254        222        224 
   0104617       225        241        217        248        251        212        254        220        224 
   0104717       227        243        217        248        251        212        254        220        224 
   0104818       227        241        219        248        251        212        254        220        224 
   0104918       227        241        219        248        251        212        254        220        224 
   0105018       227        243        219        248        251        212        254        220        224 
   0105119       227        243        219        248        251        212        254        220        224 
   0105220       227        243        219        248        251        212        254        220        224 
   0105321       227        243        219        248        251        212        254        220        224 
   0105423       227        243        217        248        251        212        254        220        224 
   0105524       227        243        219        248        251        212        254        220        224 
   0105625       227        243        219        248        251        212        254        220        224 
   0105726       227        243        219        248        251        214        254        220        224 
   0105827       227        243        219        248        251        214        254        220        224 
   0105928       227        243        219        248        251        212        254        220        224 
   0106029       227        243        219        248        251        212        254        220        224 
   0106130       227        243        219        248        251        212        254        220        224 
   0106230       227        243        219        248        251        212        254        220        224 
   0106331       227        243        219        248        251        212        254        220        224 
   0106432       227        243        219        248        251        212        254        220        224 
   0106532       227        243        219        248        251        212        254        220        224 
   0106633       227        243        219        248        251        212        254        220        224 
   0106734       227        243        219        248        251        212        254        220        224 
   0106834       227        243        219        248        251        212        254        220        224 
   0106935       227        243        219        248        251        214        254        220        224 
   0107036       227        243        219        248        251        212        254        220        224 
   0107136       227        243        219        248        251        212        254        220        224 
   0107237       227        243        219        248        251        212        254        220        224 
   0107338       227        243        219        248        251        212        254        220        224 
   0107438       227        243        219        248        251        212        254        220        224 
   0107539       227        243        219        248        251        214        254        220        224 
   0107640       227        243        219        248        251        214        254        220        224 
   0107741       227        243        219        248        251        214        254        220        224 
   0107843       227        243        219        249        251        212        254        220        224 
   0107943       227        243        219        249        251        214        254        220        224 
   0108044       227        243        219        249        251        214        254        220        224 
   0108145       227        243        219        248        251        212        254        220        225 
   0108245       227        243        219        248        251        216        254        220        224 
   0108346       227        243        219        249        251        212        254        220        225 
   0108447       227        243        219        248        251        212        254        220        225 
   0108548       227        243        219        248        251        214        254        220        224 
   0108649       227        243        219        249        252        212        254        220        224 
   0108750       227        243        219        249        251        212        256        220        224 
   0108851       227        243        219        249        251        214        254        220        225 
   0108952       227        243        217        249        251        212        256        220        224 
   0109053       227        243        219        249        252        214        256        220        225 
   0109154       227        243        219        249        251        214        256        220        224 
   0109255       227        243        219        249        251        214        254        220        225 
   0109356       227        243        219        249        252        212        256        220        224 
   0109457       227        243        219        249        252        214        256        220        224 
   0109558       227        243        219        249        252        214        254        220        225 
   0109659       227        243        219        249        251        214        256        220        225 
   0109760       227        243        219        249        251        212        256        220        225 
   0109861       227        243        219        249        252        212        256        220        224 
   0109962       227        243        219        249        252        214        256        220        224 
   0110063       227        243        219        249        252        214        256        220        225 
   0110164       227        243        219        249        252        212        256        220        225 
   0110265       227        243        219        249        252        212        256        220        225 
   0110366       227        243        217        249        252        214        256        220        225 
   0110467       227        243        219        249        252        214        256        220        224 
   0110568       227        243        219        248        251        214        256        220        225 
   0110669       227        244        219        249        252        212        257        222        224 
   0110771       227        244        219        249        252        214        256        220        225 
   0110871       227        244        219        249        252        214        256        220        225 
   0110972       227        244        219        249        252        212        256        220        225 
   0111073       227        244        219        249        252        212        256        220        225 
   0111173       227        244        219        249        252        214        256        220        225 
   0111273       227        244        219        249        252        214        256        220        225 
   0111373       227        243        219        249        252        214        256        220        224 
   0111473       227        244        219        249        252        214        256        220        225 
   0111573       227        244        219        249        252        212        256        220        225 
   0111674       227        244        219        249        252        212        254        220        224 
   0111775       227        244        219        249        252        214        256        220        225 
   0111875       227        244        219        249        252        214        257        220        225 
   0111975       227        244        219        249        252        214        256        220        225 
   0112075       227        244        219        249        252        212        257        220        225 
   0112175       227        244        219        249        252        214        257        220        225 
   0112275       227        244        219        249        251        212        256        220        224 
   0112376       227        244        219        249        251        214        256        220        225 
   0112477       227        244        219        249        252        214        256        220        225 
   0112578       227        244        219        249        252        214        257        220        225 
   0112679       227        244        219        249        252        214        257        220        225 
   0112780       227        244        219        249        252        214        256        220        225 
   0112880       227        243        219        249        251        212        256        220        224 
   0112981       227        243        219        251        251        212        256        220        224 
   0113082       227        244        219        249        251        214        256        220        225 
   0113183       227        244        219        249        251        212        256        220        225 
   0113283       227        244        219        249        251        214        256        220        224 
   0113383       227        244        219        249        251        212        256        220        225 
   0113483       227        244        219        249        251        214        256        220        225 
   0113584       227        244        219        248        254        212        256        220        224 
   0113685       227        244        219        249        251        212        257        220        225 
   0113786       227        244        219        249        252        212        257        220        225 
   0113887       227        244        219        249        251        214        256        220        225 
   0113988       227        244        219        249        252        214        257        220        225 
   0114088       227        244        219        249        252        214        257        220        225 
   0114188       227        244        219        249        252        214        257        220        225 
   0114288       227        244        219        249        251        214        256        220        225 
   0114388       227        244        219        249        252        214        257        220        227 
   0114488       227        244        219        249        252        214        257        220        225 
   0114588       227        244        219        249        252        214        257        220        225 
   0114688       227        244        219        249        252        212        257        220        225 
   0114789       227        244        219        249        252        212        257        220        225 
   0114890       227        244        219        249        252        214        257        220        225 
   0114990       227        244        219        249        252        212        257        220        225 
   0115091       227        244        219        249        252        212        257        220        225 
   0115191       227        244        219        249        252        212        257        220        225 
   0115292       227        244        219        249        252        212        257        220        224 
   0115393       227        246        219        249        252        212        257        220        225 
   0115494       227        244        219        249        252        212        257        220        225 
   0115595       227        244        219        249        252        214        257        220        225 
   0115696       227        244        219        249        252        214        256        220        225 
   0115797       227        244        219        249        252        214        257        220        225 
   0115898       227        244        219        248        252        214        257        220        225 
   0115999       227        244        219        249        252        214        257        220        225 
   0116100       227        244        219        249        252        214        257        220        225 
   0116201       227        244        219        249        252        214        257        220        225 
   0116302       227        244        219        249        252        212        257        220        225 
   0116403       227        244        219        249        252        212        257        220        225 
   0116503       227        244        219        249        252        212        257        220        224 
   0116604       227        244        219        249        252        214        257        220        225 
   0116705       227        244        219        249        252        214        257        220        225 
   0116806       227        246        219        249        252        214        257        220        225 
   0116907       227        244        219        249        252        214        257        220        225 
   0117008       227        244        219        249        252        214        257        220        225 
   0117109       227        244        219        251        252        214        259        220        225 
   0117209       227        246        219        249        252        214        259        220        225 
   0117310       227        244        219        249        252        212        259        220        225 
   0117411       227        246        219        249        252        214        259        220        225 
   0117511       227        246        219        251        252        212        257        220        225 
   0117612       227        246        219        251        252        214        259        220        225 
   0117713       227        246        219        251        252        214        259        220        225 
   0117814       227        244        219        249        251        212        259        220        225 
   0117915       227        246        219        251        252        212        259        220        225 
   0118016       227        244        219        251        252        214        259        220        225 
   0118117       227        246        219        249        252        214        259        220        225 
   0118218       227        246        219        249        252        214        259        220        225 
   0118319       227        246        219        251        252        214        259        220        225 
   0118420       227        246        219        251        252        214        259        220        225 
   0118521       227        246        219        251        252        214        259        220        225 
   0118621       227        246        219        251        252        214        259        220        225 
   0118722       227        246        219        251        252        214        259        220        225 
   0118823       227        246        219        251        252        214        259        220        225 
   0118924       227        246        219        251        252        214        259        220        225 
   0119025       227        246        219        251        252        214        259        220        225 
   0119125       227        246        219        251        252        214        259        220        225 
   0119226       227        246        219        251        252        212        259        220        225 
   0119326       227        246        219        251        252        214        259        220        225 
   0119427       227        246        219        251        252        214        259        220        225 
   0119528       227        246        219        251        252        214        259        220        225 
   0119629       227        246        219        251        252        214        259        220        225 
   0119730       227        246        219        251        252        214        259        220        225 
   0119830       227        246        219        251        252        214        259        220        225 
   0119931       227        246        219        251        252        214        259        220        225 
   0120033       227        246        219        251        252        214        259        220        225 
   0120133       227        246        219        251        252        214        259        220        225 
   0120233       227        246        219        251        252        214        259        220        225 
   0120334       227        246        219        251        252        214        259        220        225 
   0120435       227        246        219        251        252        212        259        220        225 
   0120535       227        246        219        251        252        214        259        220        225 
   0120636       227        246        219        251        252        214        259        220        225 
   0120737       227        244        219        251        252        214        259        220        225 
   0120838       227        246        217        251        252        214        259        220        225 
   0120939       227        246        219        251        252        214        259        220        225 
   0121039       227        246        219        251        252        212        259        220        225 
   0121140       227        246        219        251        252        214        259        220        225 
   0121240       227        246        217        251        252        214        259        220        225 
   0121341       227        246        219        251        252        214        259        220        225 
   0121442       227        246        219        251        252        214        259        220        225 
   0121543       227        246        219        251        252        214        259        220        225 
   0121644       227        246        219        251        252        214        259        220        225 
   0121745       227        246        219        249        252        212        259        220        225 
   0121846       227        246        219        251        252        214        259        220        225 
   0121947       227        246        217        251        252        214        259        220        225 
   0122048       227        246        217        251        252        214        259        220        225 
   0122149       227        246        217        251        252        214        259        220        225 
   0122249       227        246        217        251        252        214        259        220        225 
   0122350       227        246        217        251        252        214        257        220        225 
   0122451       227        246        217        251        252        214        257        220        225 
   0122552       227        244        217        249        252        214        257        220        225 
   0122652       227        246        219        251        252        214        257        220        225 
   0122753       227        244        217        251        252        214        257        220        225 
   0122853       227        246        217        251        252        214        257        220        225 
   0122954       227        244        217        251        252        214        257        220        225 
   0123054       227        246        217        251        252        212        257        220        225 
   0123155       227        244        217        251        252        214        257        220        225 
   0123256       227        244        217        251        252        214        257        220        225 
   0123357       227        244        217        251        252        214        256        220        225 
   0123458       227        244        217        251        252        214        257        220        225 
   0123560       227        244        217        251        252        214        257        220        225 
   0123661       227        244        217        251        251        214        257        220        225 
   0123761       227        244        217        249        251        214        256        220        225 
   0123862       227        244        217        249        252        214        256        220        225 
   0123962       227        244        217        249        252        214        256        220        225 
   0124063       227        244        217        251        252        214        256        220        225 
   0124164       227        244        217        249        252        212        256        220        225 
   0124265       227        244        217        251        251        214        256        220        225 
   0124366       227        244        217        251        252        212        256        220        225 
   0124467       227        244        217        251        251        214        256        220        225 
   0124568       227        244        217        249        251        212        256        220        225 
   0124669       227        243        217        249        251        214        256        220        225 
   0124770       227        244        217        249        251        212        254        220        225 
   0124870       227        244        217        249        251        212        254        220        224 
   0124970       227        243        216        249        251        212        256        220        224 
   0125071       227        244        217        249        251        214        256        220        225 
   0125172       227        244        216        249        251        214        254        220        224 
   0125273       227        243        217        249        251        214        254        220        225 
   0125374       227        243        216        249        251        214        254        220        225 
   0125475       227        243        216        249        251        214        254        220        225 
   0125575       227        243        216        249        251        214        254        220        225 
   0125675       227        243        216        249        251        212        254        220        224 
   0125776       227        243        216        249        251        214        254        220        225 
   0125876       227        243        216        249        251        212        254        220        224 
   0125977       227        243        216        249        251        214        254        220        224 
   0126078       227        243        216        249        251        212        254        220        224 
   0126179       227        243        216        249        251        214        254        220        225 
   0126280       227        243        216        249        251        214        254        220        225 
   0126381       227        243        216        249        251        212        254        220        224 
   0126482       227        243        216        249        251        212        254        220        224 
   0126583       227        243        216        249        251        212        254        220        224 
   0126684       227        243        216        249        251        212        254        220        224 
   0126785       227        243        216        249        251        214        254        220        224 
   0126886       225        243        214        248        251        212        254        220        224 
   0126987       225        243        216        248        251        212        252        220        224 
   0127088       225        243        214        249        251        214        252        220        224 
   0127189       225        243        214        248        251        212        252        220        224 
   0127289       227        243        214        248        251        214        251        220        224 
   0127390       225        243        214        248        251        212        252        220        224 
   0127491       227        243        214        249        251        214        252        220        224 
   0127592       225        243        214        248        251        214        252        220        224 
   0127693       227        243        214        248        251        214        252        220        224 
   0127794       225        243        214        248        251        212        252        220        224 
   0127895       225        243        214        248        251        212        252        220        224 
   0127997       225        243        214        248        251        212        252        220        224 
   0128098       225        243        214        248        251        212        252        220        224 
   0128199       225        243        214        249        251        212        252        220        224 
   0128300       225        243        214        248        251        212        252        220        224 
   0128401       225        243        214        248        251        214        252        220        224 
   0128501       225        243        214        248        251        212        252        220        224 
   0128602       225        243        214        248        251        212        251        220        224 
   0128702       225        243        214        248        251        212        252        220        224 
   0128802       225        243        214        248        251        214        251        220        224 
   0128903       225        241        214        248        251        214        251        220        224 
   0129004       225        243        214        248        251        212        251        220        224 
   0129105       225        241        214        248        251        212        251        220        224 
   0129206       225        241        214        248        251        214        251        220        224 
   0129307       225        241        214        248        249        212        251        220        224 
   0129408       225        241        214        248        251        212        251        220        224 
   0129509       225        241        212        248        249        212        251        220        224 
   0129610       225        241        214        248        251        212        251        220        224 
   0129711       225        241        214        248        251        214        251        220        224 
   0129812       225        241        214        248        249        212        251        220        224 
   0129913       225        241        214        248        249        212        251        220        224 
   0130014       225        241        214        248        249        212        251        220        224 
   0130114       225        241        214        248        251        214        251        220        224 
   0130214       225        241        214        248        249        212        251        220        224 
   0130314       225        241        214        248        249        212        249        220        224 
   0130414       225        241        214        248        251        212        249        220        224 
   0130515       225        241        214        248        251        214        249        220        224 
   0130615       225        241        212        248        249        212        249        220        224 
