   Tempo       Sensor1    Sensor2    Sensor3    Sensor4    Sensor5    Sensor6    Sensor7    Sensor8    Sensor9  
   0044081       448        361        718        348        347        278        612        289        299 
   0044182       446        361        718        348        347        278        611        289        299 
   0044283       443        360        718        347        347        278        609        289        297 
   0044384       440        360        718        347        348        278        609        289        297 
   0044485       436        358        718        345        348        278        608        289        296 
   0044586       435        358        718        345        348        280        606        289        296 
   0044687       432        358        718        344        350        278        604        288        296 
   0044788       430        356        718        342        350        278        604        288        294 
   0044889       427        356        718        342        350        278        601        288        294 
   0044989       425        355        718        342        350        278        601        288        292 
   0045090       424        355        718        342        352        278        601        288        292 
   0045191       422        355        718        340        352        278        600        288        292 
   0045292       420        355        718        340        352        280        600        288        292 
   0045393       419        355        720        340        352        280        598        288        292 
   0045494       417        355        720        340        352        280        598        286        291 
   0045594       416        355        720        339        353        280        596        286        292 
   0045695       414        353        720        339        353        280        593        286        291 
   0045796       412        353        720        339        353        280        593        286        291 
   0045897       411        353        720        339        355        280        593        286        291 
   0045998       409        353        720        339        355        280        592        286        289 
   0046099       408        352        720        337        355        280        590        286        289 
   0046200       408        352        720        339        355        280        588        286        289 
   0046301       406        352        721        337        356        280        588        286        289 
   0046402       404        353        720        339        356        281        587        286        289 
   0046503       404        352        721        337        356        281        585        286        289 
   0046604       403        352        721        337        358        281        585        284        289 
   0046704       403        352        721        337        358        283        584        284        289 
   0046805       401        352        720        337        358        283        582        284        289 
   0046906       401        352        721        337        358        283        580        284        289 
   0047007       400        352        721        337        358        283        579        284        289 
   0047108       398        352        721        337        360        283        579        284        289 
   0047208       398        352        721        337        360        283        577        284        289 
   0047309       398        353        720        337        360        283        576        284        289 
   0047410       398        352        721        337        361        284        576        283        289 
   0047511       398        352        721        337        361        283        574        284        289 
   0047612       396        352        721        339        361        284        574        284        289 
   0047713       396        352        721        339        361        284        572        283        289 
   0047814       396        353        721        339        363        284        572        283        289 
   0047916       395        352        721        339        363        286        571        284        289 
   0048017       395        352        721        339        363        286        571        283        289 
   0048118       393        353        721        339        363        286        569        283        289 
   0048219       393        353        721        339        364        286        568        283        289 
   0048320       393        353        721        339        364        286        568        283        289 
   0048420       393        353        721        339        364        286        568        283        289 
   0048521       393        353        721        339        364        286        566        283        289 
   0048623       393        353        721        340        364        288        566        283        289 
   0048724       393        353        721        339        364        288        564        283        289 
   0048825       393        355        721        340        366        288        564        283        289 
   0048926       392        353        721        340        366        288        564        283        289 
   0049027       392        355        721        340        366        289        563        283        289 
   0049128       392        355        721        340        366        289        563        283        289 
   0049230       392        355        721        342        366        289        561        283        289 
   0049331       392        353        721        342        366        289        561        283        289 
   0049431       392        355        721        342        368        289        561        283        289 
   0049532       392        355        721        342        368        289        560        283        289 
   0049633       392        355        721        342        368        289        560        283        289 
   0049734       392        355        721        342        368        291        558        283        289 
   0049835       392        355        721        342        368        291        558        283        289 
   0049936       392        355        721        342        368        291        558        284        289 
   0050037       392        356        721        342        368        291        556        284        289 
   0050138       392        356        721        344        368        291        556        283        289 
   0050239       392        356        721        344        368        292        555        284        289 
   0050340       392        356        721        344        368        292        555        283        291 
   0050441       392        356        721        344        369        292        555        284        291 
   0050542       392        356        721        344        369        292        555        284        291 
   0050643       392        356        721        345        369        292        553        284        291 
   0050744       392        356        721        345        371        292        553        284        291 
   0050845       392        358        721        345        369        294        553        284        291 
   0050945       392        356        721        345        371        294        552        284        291 
   0051046       392        358        720        345        369        294        552        284        291 
   0051146       392        358        721        345        371        294        552        284        291 
   0051247       392        358        723        347        372        296        552        284        291 
   0051348       392        358        723        347        371        294        552        284        292 
   0051450       392        358        721        347        371        296        550        284        292 
   0051551       393        360        723        347        371        296        550        284        292 
   0051653       393        360        723        347        371        296        550        286        292 
   0051754       393        360        723        347        371        296        550        286        292 
   0051855       393        360        723        347        372        296        548        286        292 
   0051956       393        360        723        348        372        296        550        286        292 
   0052057       393        360        723        348        372        297        550        286        292 
   0052159       393        361        723        348        372        297        548        284        292 
   0052260       393        361        723        348        372        297        548        286        292 
   0052361       393        361        723        348        372        297        548        286        292 
   0052461       393        361        723        348        372        297        548        286        292 
   0052562       393        361        721        348        372        297        547        286        292 
   0052663       393        361        723        350        372        299        548        286        294 
   0052764       393        361        723        350        372        299        547        286        292 
   0052865       393        361        723        350        372        299        547        286        292 
   0052966       395        361        721        350        372        299        547        286        294 
   0053067       395        363        723        350        372        299        547        286        294 
   0053169       395        363        723        352        374        299        547        286        294 
   0053270       395        363        723        350        374        299        547        286        294 
   0053371       395        363        723        352        374        299        547        286        294 
   0053472       396        363        723        352        374        299        547        286        294 
   0053573       396        363        723        352        374        299        547        288        294 
   0053674       396        363        723        352        374        299        545        286        294 
   0053775       396        363        723        352        374        299        545        286        294 
   0053876       396        363        723        352        374        299        545        286        294 
   0053977       396        364        723        352        374        299        545        288        294 
   0054077       396        364        723        352        374        299        545        288        294 
   0054178       398        364        723        352        374        300        545        288        294 
   0054279       398        364        723        352        374        300        545        288        294 
   0054380       398        364        723        352        374        300        545        288        294 
   0054481       398        364        723        352        374        300        545        288        294 
   0054582       398        364        723        352        374        300        547        288        296 
   0054683       398        364        723        353        374        300        545        288        294 
   0054784       398        364        721        353        374        300        545        288        296 
   0054885       398        366        721        353        374        300        545        288        296 
   0054986       398        364        721        353        374        300        545        288        296 
   0055087       398        366        721        353        374        300        545        288        296 
   0055188       398        366        721        353        374        300        545        288        296 
   0055289       398        366        721        353        374        300        545        288        296 
   0055390       398        366        721        355        374        300        544        288        296 
   0055491       400        366        721        353        374        300        545        289        296 
   0055591       400        366        721        355        372        300        544        288        296 
   0055693       400        366        721        353        374        300        544        288        296 
   0055794       400        366        721        355        374        300        544        289        296 
   0055895       400        366        721        355        374        302        544        288        296 
   0055996       401        366        721        355        374        302        544        289        296 
   0056097       401        366        721        355        372        302        544        288        296 
   0056198       401        366        721        355        372        302        544        289        296 
   0056299       401        368        721        355        372        302        544        289        296 
   0056400       401        368        721        355        374        302        544        289        296 
   0056501       401        368        721        355        374        302        544        289        296 
   0056602       401        368        721        355        372        302        544        289        296 
   0056703       401        368        721        355        374        302        544        289        296 
   0056804       403        368        721        355        374        302        544        289        296 
   0056904       403        368        721        355        374        302        544        289        296 
   0057005       403        368        721        355        374        302        544        289        296 
   0057105       403        368        721        355        374        302        544        289        296 
   0057205       403        368        721        355        374        304        544        289        296 
   0057305       404        368        721        355        374        304        544        289        296 
   0057405       404        368        721        355        372        304        544        289        296 
   0057506       404        368        721        355        372        302        544        289        296 
   0057606       404        369        720        355        372        304        544        289        296 
   0057706       404        368        720        355        372        304        542        289        296 
   0057806       404        369        720        355        372        304        542        289        296 
   0057906       404        369        720        355        372        302        542        289        297 
   0058008       404        369        720        355        372        302        542        289        297 
   0058109       404        369        720        355        372        304        544        289        296 
   0058210       404        369        720        355        372        304        544        289        297 
   0058311       406        369        720        355        372        304        544        289        297 
   0058412       406        371        720        355        372        304        544        289        297 
   0058513       406        371        720        356        372        304        544        289        297 
   0058614       406        371        720        355        372        304        544        289        297 
   0058716       406        371        720        355        372        304        544        289        297 
   0058817       406        371        720        355        372        304        544        289        297 
   0058918       408        371        718        355        372        304        544        289        297 
   0059019       406        371        718        355        372        304        544        289        297 
   0059120       408        371        720        355        372        304        544        289        297 
   0059221       408        371        720        355        371        304        544        289        297 
   0059322       408        371        718        355        371        304        544        289        297 
   0059423       408        371        718        355        371        304        544        289        297 
   0059524       408        371        718        355        371        304        544        289        297 
   0059625       408        371        718        355        371        304        544        289        297 
   0059725       408        371        718        355        371        304        544        289        299 
   0059826       409        372        718        356        371        304        545        289        297 
   0059926       409        372        718        356        372        302        545        289        297 
   0060027       409        372        718        356        369        304        545        289        297 
   0060128       408        372        718        356        368        304        547        289        297 
   0060228       406        371        718        355        366        304        545        291        297 
   0060328       403        371        718        356        366        304        544        289        297 
   0060428       401        371        716        356        364        304        545        289        296 
   0060528       401        371        716        355        364        304        545        289        296 
   0060628       400        371        716        355        363        302        545        289        294 
   0060728       398        371        715        355        363        302        545        286        294 
   0060828       398        369        713        353        361        300        544        288        292 
   0060928       398        369        713        352        361        300        542        286        292 
   0061028       396        369        713        352        360        300        540        286        292 
   0061128       395        368        712        352        358        299        539        286        291 
   0061228       393        368        710        350        358        299        537        284        291 
   0061328       393        368        710        350        356        299        536        284        289 
   0061428       392        368        710        348        355        297        532        284        289 
   0061528       390        368        708        347        353        297        531        283        289 
   0061629       388        366        707        347        352        296        529        283        288 
   0061730       388        366        707        345        352        296        529        283        288 
   0061830       387        366        705        344        350        296        528        281        288 
   0061931       385        366        704        342        350        294        526        280        286 
   0062032       384        366        704        342        348        292        526        280        286 
   0062133       384        364        702        342        347        292        524        280        284 
   0062234       382        364        702        340        345        292        523        278        284 
   0062334       380        364        700        339        345        291        521        278        284 
   0062434       379        364        699        339        344        289        518        276        283 
   0062535       379        364        699        337        344        289        518        276        283 
   0062635       379        364        699        337        342        288        518        276        283 
   0062736       377        364        697        336        342        286        516        275        281 
   0062837       376        364        696        334        339        286        515        275        281 
   0062937       376        364        696        334        339        284        515        273        281 
   0063037       374        364        692        332        339        284        515        273        281 
   0063138       372        364        692        332        337        283        515        272        280 
   0063239       372        363        691        331        337        283        515        272        280 
   0063340       371        363        689        329        336        281        513        270        280 
   0063441       369        363        689        329        336        280        512        270        278 
   0063542       368        363        686        328        334        280        510        270        278 
   0063642       368        363        686        328        332        278        510        268        278 
   0063743       368        363        684        326        332        278        510        268        278 
   0063844       366        363        684        324        332        276        508        267        276 
   0063945       366        363        683        323        331        276        507        267        276 
   0064046       364        363        681        323        331        275        505        267        276 
   0064147       363        363        680        323        329        275        505        265        276 
   0064248       363        363        680        321        329        273        504        265        276 
   0064348       361        363        678        321        329        273        505        265        276 
   0064448       361        363        676        320        329        272        505        264        275 
   0064549       360        361        676        321        329        272        505        264        275 
   0064649       358        363        673        318        326        270        505        264        275 
   0064751       358        363        673        318        326        270        505        262        275 
   0064853       356        363        672        316        324        268        504        262        275 
   0064954       356        363        670        316        324        268        504        260        273 
   0065055       355        364        668        316        323        267        504        260        275 
   0065156       355        364        667        315        323        267        504        260        273 
   0065257       355        364        667        313        323        267        504        259        273 
   0065358       353        364        665        313        323        265        504        259        273 
   0065458       353        364        664        313        323        265        504        259        273 
   0065559       352        364        664        312        321        264        504        259        273 
   0065660       352        364        662        312        321        264        504        257        273 
   0065762       352        364        660        310        321        262        504        257        273 
   0065864       350        364        659        310        321        262        504        257        273 
   0065965       350        364        657        310        321        262        504        256        273 
   0066066       348        364        656        310        320        260        504        256        272 
   0066167       348        364        654        308        320        260        504        254        272 
   0066268       347        364        654        308        320        259        504        254        272 
   0066369       347        364        651        308        318        259        502        254        272 
   0066470       347        364        651        307        318        259        502        254        272 
   0066571       345        366        648        307        318        259        500        254        272 
   0066672       345        366        648        307        318        257        502        252        272 
   0066773       345        366        646        305        318        257        500        252        272 
   0066874       345        366        644        305        318        256        500        252        272 
   0066975       344        366        643        305        318        256        500        251        272 
   0067076       342        366        643        304        318        256        500        251        272 
   0067177       342        366        641        304        316        254        502        251        272 
   0067277       342        368        638        304        316        254        500        251        272 
   0067378       342        366        636        304        316        254        500        249        272 
   0067479       342        368        636        304        316        254        500        249        272 
   0067580       340        368        635        304        316        252        500        249        272 
   0067681       340        368        633        304        316        252        500        248        272 
   0067782       340        368        632        304        316        252        500        248        272 
   0067884       339        368        630        304        316        252        500        248        272 
   0067985       339        368        628        304        316        251        500        248        272 
   0068087       339        368        627        304        316        251        500        249        273 
   0068188       339        368        625        304        316        251        499        248        272 
   0068289       339        368        624        302        315        251        499        246        272 
   0068390       339        369        624        302        315        249        499        246        273 
   0068492       337        369        622        304        315        249        499        246        273 
   0068593       337        369        620        302        316        249        499        244        272 
   0068694       337        369        619        302        316        248        499        246        273 
   0068795       337        369        617        302        315        248        499        246        273 
   0068895       337        371        616        302        315        248        499        244        273 
   0068996       337        371        614        302        315        248        499        244        273 
   0069097       337        371        612        302        315        248        497        244        273 
   0069198       336        371        611        302        315        248        497        244        273 
   0069298       336        371        609        302        315        246        496        243        273 
   0069399       336        372        608        300        315        246        496        243        273 
   0069500       336        372        606        302        315        246        496        243        273 
   0069601       336        372        604        302        315        246        496        243        273 
   0069702       336        372        603        302        315        246        494        243        275 
   0069803       334        372        601        302        315        246        494        243        273 
   0069903       334        372        600        302        315        244        494        243        275 
   0070004       334        372        600        302        315        244        492        241        275 
   0070105       334        374        598        302        315        244        492        241        275 
   0070206       332        374        596        304        315        244        492        241        275 
   0070306       334        374        595        302        315        244        491        241        275 
   0070406       332        372        593        302        316        243        491        241        275 
   0070507       332        374        592        302        316        243        491        241        276 
   0070607       332        374        590        302        316        243        489        240        276 
   0070708       332        374        587        304        315        243        489        240        276 
   0070809       332        374        587        304        316        243        488        240        276 
   0070909       332        374        585        304        316        243        488        240        276 
   0071010       332        376        584        304        316        243        488        240        276 
   0071111       332        376        580        304        316        243        488        238        276 
   0071212       332        376        579        304        316        243        486        238        276 
   0071313       332        376        579        304        316        241        486        238        276 
   0071414       332        376        576        304        316        241        484        238        276 
   0071514       332        376        574        304        316        241        483        238        276 
   0071615       331        376        574        304        316        241        483        238        276 
   0071716       331        376        572        304        316        241        481        238        276 
   0071817       331        377        571        304        316        241        481        236        278 
   0071918       331        377        568        304        316        241        480        236        278 
   0072018       331        377        568        304        316        241        480        236        278 
   0072119       331        377        566        304        316        241        480        236        278 
   0072220       329        379        564        304        316        240        480        236        278 
   0072321       329        377        563        304        316        240        478        236        278 
   0072421       329        379        561        304        316        240        476        236        280 
   0072522       329        379        560        304        316        240        476        236        278 
   0072623       329        379        558        305        316        240        475        236        280 
   0072724       329        379        556        305        316        240        475        236        280 
   0072825       329        379        555        305        316        240        475        235        280 
   0072925       329        379        553        305        316        240        473        236        280 
   0073025       329        379        552        305        318        238        473        235        280 
   0073126       329        379        550        305        318        238        472        235        280 
   0073227       329        379        548        307        318        238        470        235        280 
   0073328       329        379        547        307        316        238        470        235        280 
   0073429       329        379        545        307        318        238        468        235        280 
   0073530       329        379        542        308        318        238        468        235        280 
   0073631       329        379        542        307        318        238        467        235        280 
   0073732       329        379        539        307        318        238        467        235        280 
   0073833       329        379        539        308        318        238        465        233        280 
   0073934       329        379        536        308        318        238        465        233        280 
   0074035       329        379        536        308        318        238        464        233        280 
   0074136       329        379        532        308        318        238        464        233        280 
   0074237       328        379        532        308        318        238        462        233        280 
   0074338       328        379        531        308        318        238        460        233        280 
   0074439       328        379        529        308        318        236        460        233        280 
   0074540       328        379        528        308        318        236        459        233        280 
   0074641       328        379        526        308        318        236        459        232        280 
   0074741       328        379        524        308        318        236        457        233        280 
   0074843       328        379        523        310        318        236        456        233        280 
   0074944       326        379        521        310        318        235        454        233        280 
   0075045       326        379        520        310        318        236        454        232        280 
   0075145       326        379        518        310        318        236        454        232        280 
   0075246       326        379        516        310        318        236        452        232        280 
   0075347       326        379        516        310        318        236        451        232        280 
   0075448       324        379        513        310        318        236        451        232        280 
   0075548       326        379        512        310        318        236        449        232        280 
   0075649       326        379        510        310        318        236        448        232        280 
   0075750       326        379        508        310        318        236        448        232        280 
   0075851       326        379        507        310        318        236        448        232        280 
   0075952       324        379        504        310        318        236        448        232        280 
   0076053       324        379        504        310        318        235        446        232        280 
   0076154       324        379        502        310        318        236        444        232        280 
   0076254       324        379        500        310        318        236        443        232        280 
   0076354       324        379        499        312        318        235        443        232        280 
   0076455       324        379        499        312        318        235        441        232        280 
   0076556       324        379        496        312        318        235        440        232        280 
   0076657       324        379        496        312        318        235        438        232        280 
   0076757       324        379        492        312        318        235        438        232        280 
   0076858       323        379        492        312        318        235        436        232        280 
   0076959       323        379        491        312        318        235        436        230        280 
   0077059       323        379        489        312        318        235        435        232        280 
   0077159       323        379        488        312        318        235        435        230        280 
   0077259       323        379        486        312        318        235        433        232        280 
   0077359       323        379        483        312        318        235        433        230        280 
   0077459       323        379        483        312        318        235        432        230        280 
   0077559       323        379        481        312        318        235        430        230        280 
   0077659       323        379        480        312        318        235        430        230        280 
   0077759       323        379        478        313        318        235        428        230        280 
   0077859       321        377        476        313        318        235        428        230        280 
   0077959       321        377        475        313        318        235        427        230        280 
   0078059       321        377        473        313        318        235        425        230        278 
   0078160       321        376        472        313        318        233        425        230        280 
   0078261       321        377        470        313        318        235        424        230        280 
   0078362       321        376        470        313        318        235        424        230        280 
   0078462       321        376        467        313        318        235        422        230        280 
   0078563       321        376        467        313        318        235        420        230        278 
   0078664       321        376        465        313        318        235        420        230        278 
   0078765       320        376        464        313        318        235        419        230        280 
   0078866       320        376        462        313        318        235        417        230        278 
   0078968       320        376        460        313        318        233        417        230        278 
   0079070       320        376        459        313        318        233        417        230        278 
   0079171       318        376        459        313        318        233        416        230        278 
   0079272       318        374        456        313        318        233        414        230        278 
   0079373       318        374        454        313        318        233        414        228        278 
   0079474       318        374        454        313        318        233        412        230        278 
   0079575       318        374        451        313        318        233        411        228        278 
   0079676       318        374        449        313        318        233        411        228        278 
   0079776       318        374        448        313        318        233        409        228        276 
   0079878       318        374        448        313        318        233        408        228        276 
   0079979       318        374        446        313        318        233        408        228        276 
   0080080       318        372        444        313        318        233        406        228        276 
   0080180       316        372        443        313        318        233        404        228        276 
   0080281       316        372        443        313        318        233        404        228        276 
   0080381       316        372        441        313        318        233        403        228        276 
   0080481       316        372        438        313        318        233        401        228        276 
   0080581       316        371        436        313        318        233        401        228        276 
   0080682       316        371        436        313        316        233        400        228        276 
   0080783       315        371        435        313        318        233        398        228        276 
   0080884       315        371        433        313        316        233        398        228        276 
   0080984       315        371        432        313        316        233        398        228        276 
   0081085       315        371        430        313        316        233        396        228        275 
   0081186       315        369        430        313        316        233        396        227        275 
   0081286       315        369        428        313        316        233        395        228        275 
   0081387       313        369        427        313        316        233        393        227        275 
   0081488       313        369        425        313        316        233        393        227        275 
   0081588       313        368        424        313        316        233        392        227        275 
   0081689       313        368        424        313        316        233        392        227        275 
   0081790       313        368        420        313        316        233        390        227        275 
   0081891       313        368        420        313        316        233        388        227        275 
   0081992       313        368        419        313        316        232        388        227        273 
   0082093       313        368        417        313        316        233        387        227        273 
   0082194       312        368        416        313        316        232        387        227        273 
   0082295       312        368        414        313        316        232        385        227        273 
   0082395       312        366        412        313        316        232        384        227        273 
   0082496       312        366        412        313        315        232        384        227        273 
   0082597       312        366        411        313        315        232        382        227        273 
   0082698       310        366        409        313        315        232        380        227        273 
   0082799       310        366        408        313        315        232        380        227        273 
   0082899       310        364        406        313        315        232        379        227        273 
   0083000       310        364        404        313        315        232        379        227        273 
   0083101       310        364        403        312        315        232        377        227        272 
   0083203       310        364        401        313        315        232        376        227        272 
   0083304       310        364        401        313        315        232        376        227        272 
   0083405       310        364        400        313        315        232        374        227        272 
   0083506       310        364        398        313        315        232        374        227        272 
   0083607       310        363        398        313        315        232        372        227        272 
   0083707       310        363        396        313        313        232        372        227        272 
   0083808       308        363        393        312        313        232        371        227        272 
   0083909       308        363        393        312        315        232        371        227        272 
   0084010       308        361        393        313        313        232        369        227        270 
   0084111       308        361        392        313        313        232        368        227        270 
   0084212       308        361        390        313        313        232        368        227        270 
   0084313       308        361        388        312        313        232        368        227        270 
   0084414       308        361        387        312        313        232        366        227        270 
   0084515       307        360        387        312        313        232        366        227        270 
   0084616       307        360        385        312        313        232        364        227        270 
   0084717       307        360        384        312        313        232        364        227        270 
   0084818       307        360        382        312        313        232        363        227        270 
   0084918       307        358        380        312        313        232        363        227        268 
